ID,title,description,streetaddress,city,Year,notes,full.address,lat,lon,geoAddress,status
214,Colony,,284 Alvarado,Monterey,1970,,"284 Alvarado, Monterey, CA",36.6015008,-121.8943018,"284 alvarado st, monterey, ca 93940, usa",Geocoded
185,Colony,,284 Alvarado,Monterey,1971,,"284 Alvarado, Monterey, CA",36.6015008,-121.8943018,"284 alvarado st, monterey, ca 93940, usa",Geocoded
263,Colony ,,711  Pacific ,Santa Cruz,1965,,"711  Pacific , Santa Cruz, CA",36.9689039,-122.0250084,"711 pacific ave, santa cruz, ca 95060, usa",Geocoded
,Colony ,,711 Pacific ,Santa Cruz,1968,,"711 Pacific , Santa Cruz, CA",36.9689039,-122.0250084,"711 pacific ave, santa cruz, ca 95060, usa",Geocoded
221,Colony ,,711 Pacific,Santa Cruz,1966,,"711 Pacific, Santa Cruz, CA",36.9689039,-122.0250084,"711 pacific ave, santa cruz, ca 95060, usa",Geocoded
12,Congress Inn,,696 S. Coast Hwy,Laguna Beach,1966,,"696 S. Coast Hwy, Laguna Beach, CA",33.5380985,-117.7790766,"696 s coast hwy, laguna beach, ca 92651, usa",Geocoded
531,Connie's Why Not,,878 Valencia,San Francisco,1979,,"878 Valencia, San Francisco, CA",37.7588835,-122.4216627,"878 valencia st, san francisco, ca 94110, usa",Geocoded
527,Connie's Why Not,,878 Valencia St.,San Francisco,1978,,"878 Valencia St., San Francisco, CA",37.7588835,-122.4216627,"878 valencia st, san francisco, ca 94110, usa",Geocoded
302,Connie's Why Not,,878 Valencia,San Francisco,1973,,"878 Valencia, San Francisco, CA",37.7588835,-122.4216627,"878 valencia st, san francisco, ca 94110, usa",Geocoded
245,Connie's Why Not,,878 Valencia St.,San Francisco,1975,,"878 Valencia St., San Francisco, CA",37.7588835,-122.4216627,"878 valencia st, san francisco, ca 94110, usa",Geocoded
,Connie's Why Not,,878 Valencia,San Francisco,1974,,"878 Valencia, San Francisco, CA",37.7588835,-122.4216627,"878 valencia st, san francisco, ca 94110, usa",Geocoded
505,Connie's Why Not ,,878 Valencia Street ,San Francisco,1977,,"878 Valencia Street , San Francisco, CA",37.7588835,-122.4216627,"878 valencia st, san francisco, ca 94110, usa",Geocoded
441,Connie's Why Not ,,878 Valencia St. ,San Francisco,1976,,"878 Valencia St. , San Francisco, CA",37.7588835,-122.4216627,"878 valencia st, san francisco, ca 94110, usa",Geocoded
1642,Connie's Why Not ,(Better name would be Why?),878 Valencia,San Francisco,1980,,"878 Valencia, San Francisco, CA",37.7588835,-122.4216627,"878 valencia st, san francisco, ca 94110, usa",Geocoded
27,Continental,,2430 E. Huntington,Duarte,1979,,"2430 E. Huntington, Duarte, CA",34.1394197,-117.9523099,"2430 e huntington dr, duarte, ca 91010, usa",Geocoded
9,Continental,,2500 Block E. Hunington,Duarte,1971,,"2500 Block E. Hunington, Duarte, CA",34.139696,-117.951654,"2500 huntington dr, duarte, ca 91010, usa",Geocoded
8,Continental,,2500 Blk E. Huntington,Duarte,1970,,"2500 Blk E. Huntington, Duarte, CA",34.139696,-117.951654,"2500 e huntington dr, duarte, ca 91010, usa",Geocoded
3,Continental,,2500 blk E. Huntington,Duarte,1966,,"2500 blk E. Huntington, Duarte, CA",34.139696,-117.951654,"2500 e huntington dr, duarte, ca 91010, usa",Geocoded
49,Continental,2500 blk E. Huntington,,Duarte,1969,,", CA",34.139696,-117.951654,unclear_coded_by_hand,Found
1097,Continental,(supposedly re-opened),2500 E. Huntington,Duarte,1975,,"2500 E. Huntington, Duarte, CA",34.139696,-117.951654,"2500 e huntington dr, duarte, ca 91010, usa",Geocoded
213,Continental,Huntington Dr. (Duarte),,El Monte,1973,,", CA",34.068621,-118.027567,unclear_coded_by_hand,General City Coordinates Used
39,Continental,('Teenie-boppers'),1350 N. Blackstone,Fresno ,1979,,"1350 N. Blackstone, Fresno , CA",36.7604067,-119.7900424,"1350 n blackstone ave, fresno, ca 93703, usa",Geocoded
22,Continental ,,2430 E. Huntingon,Duarte,1977,,"2430 E. Huntingon, Duarte, CA",34.1394197,-117.9523099,"2430 e huntington dr, duarte, ca 91010, usa",Geocoded
15,Continental ,,2500 E. Huntington,Duarte,1976,,"2500 E. Huntington, Duarte, CA",34.139696,-117.951654,"2500 e huntington dr, duarte, ca 91010, usa",Geocoded
30,Continental ,,2430 E. Huntington,Duarte,1978,,"2430 E. Huntington, Duarte, CA",34.1394197,-117.9523099,"2430 e huntington dr, duarte, ca 91010, usa",Geocoded
3,Continental ,,2500 Blk E Huntington,Duarte,1968,,"2500 Blk E Huntington, Duarte, CA",34.139696,-117.951654,"2500 e huntington dr, duarte, ca 91010, usa",Geocoded
4,Continental ,,2500 E Huntington,Duarte,1965,,"2500 E Huntington, Duarte, CA",34.139696,-117.951654,"2500 e huntington dr, duarte, ca 91010, usa",Geocoded
380,Continental Motel,(Looks promising) (W. Sacramento),1432 W. Capitol Ave.,Sacramento ,1978,,"1432 W. Capitol Ave., Sacramento , CA",38.5809366,-121.5272908,"1432 w capitol ave, west sacramento, ca 95691, usa",Geocoded
402,Continental Motel,"('Picking up') (W. Sacramento)
",1432 W. Capitol Ave.,Sacramento ,1979,,"1432 W. Capitol Ave., Sacramento , CA",38.5809366,-121.5272908,"1432 w capitol ave, west sacramento, ca 95691, usa",Geocoded
1505,Continental Motel,,1432 W. Capitol Ave.,Sacramento ,1980,,"1432 W. Capitol Ave., Sacramento , CA",38.5809366,-121.5272908,"1432 w capitol ave, west sacramento, ca 95691, usa",Geocoded
95,Cook Stove,,1405 Webster,Oakland,1975,,"1405 Webster, Oakland, CA",37.8036274,-122.2688213,"1405 webster st, oakland, ca 94612, usa",Geocoded
277,Cook Stove ,,1405 Webster ,Oakland,1976,,"1405 Webster , Oakland, CA",37.8036274,-122.2688213,"1405 webster st, oakland, ca 94612, usa",Geocoded
318,Cooks Stove ,,1405 Webster ,Oakland,1977,,"1405 Webster , Oakland, CA",37.8036274,-122.2688213,"1405 webster st, oakland, ca 94612, usa",Geocoded
1130,Cooper House - Pacific Garden Mall,,,Santa Cruz,1980,,", CA",36.974955,-122.026418,unclear_coded_by_hand,Found
70,Copper Lantern,,1532 Sunset Blvd.,Los Angeles,1970,,"1532 Sunset Blvd., Los Angeles , CA",34.0761407,-118.2564486,"1532 sunset blvd, los angeles, ca 90026, usa",Geocoded
48,Copper Lantern,,1532 Sunset Blvd.,Los Angeles,1968,,"1532 Sunset Blvd., Los Angeles, CA",34.0761407,-118.2564486,"1532 sunset blvd, los angeles, ca 90026, usa",Geocoded
40,Copper Lantern,,1538 Sunset Blvd,Los Angeles,1965,,"1538 Sunset Blvd, Los Angeles, CA",34.0761678,-118.2565373,"1538 sunset blvd, los angeles, ca 90026, usa",Geocoded
48,Copper Lantern,,1538 Sunset Blvd,Los Angeles,1966,,"1538 Sunset Blvd, Los Angeles, CA",34.0761678,-118.2565373,"1538 sunset blvd, los angeles, ca 90026, usa",Geocoded
217,Copper Lantern,,1335 Grant St,San Francisco,1965,,"1335 Grant St, San Francisco, CA",37.7991944,-122.4075484,"1335 grant ave, san francisco, ca 94133, usa",Geocoded
69,Copper Lantern ,,1532 Sunset Blvd.,Los Angeles,1969,,"1532 Sunset Blvd., Los Angeles , CA",34.0761407,-118.2564486,"1532 sunset blvd, los angeles, ca 90026, usa",Geocoded
1163,Copper Penny,,615 E. Ocean Blvd. ,Long Beach,1980,,"615 E. Ocean Blvd. , Long Beach, CA",33.7666436,-118.1846501,"615 e ocean blvd, long beach, ca 90802, usa",Geocoded
93,Copper Penny,,615 E. Ocean Bl.,Long Beach,1979,,"615 E. Ocean Bl., Long Beach, CA",33.7666436,-118.1846501,"615 e ocean blvd, long beach, ca 90802, usa",Geocoded
87,Copper Penny,,615 E. Ocean Bl.,Long Beach,1978,,"615 E. Ocean Bl., Long Beach, CA",33.7666436,-118.1846501,"615 e ocean blvd, long beach, ca 90802, usa",Geocoded
385,Copper Shield,"El Camino Real & Roosevelt
","El Camino Real & Roosevelt
",Redwood City,1979,,"El Camino Real & Roosevelt
, Redwood City, CA",35.4261304,-120.6042381,"el camino real, california, usa",Geocoded
410,Copper Shield,,El Camino Real & Roosevelt,Redwood City,1978,,"El Camino Real & Roosevelt, Redwood City, CA",35.4261304,-120.6042381,"el camino real, california, usa",Geocoded
521,Copper Shield,El Camino Real at Roosevelt,,Redwood City,1977,,", CA",37.479098,-122.225575,unclear_coded_by_hand,Found
NA,Copper Shield,El Camino Real & Roosevelt,,Redwood City,1980,,", CA",37.479098,-122.225575,unclear_coded_by_hand,Found
325,Copper Shield,(after hours) El Camino Real at Roosevelt,,Redwood City,1974,,", CA",37.479098,-122.225575,unclear_coded_by_hand,Found
1207,Copper Shield,El Camino Real at Roosevelt,,Redwood City,1975,,", CA",37.479098,-122.225575,unclear_coded_by_hand,Found
332,Copper Shield ,El Camino Real at Roosevelt ,El Camino Real & Roosevelt ,Redwood City,1976,,"El Camino Real & Roosevelt , Redwood City, CA",35.4261304,-120.6042381,"el camino real, california, usa",Geocoded
84,Coral Room,,8875 W Pico,Los Angeles,1965,,"8875 W Pico, Los Angeles, CA",34.0553368,-118.3853074,"8875 w pico blvd, los angeles, ca 90035, usa",Geocoded
118,Coral Room,,8875 W Sunset,Los Angeles,1968,,"8875 W Sunset, Los Angeles, CA",34.0908691,-118.3852096,"8875 sunset blvd, west hollywood, ca 90069, usa",Geocoded
149,Coral Room,,8875 W Pico,Los Angeles,1969,,"8875 W Pico, Los Angeles , CA",34.0553368,-118.3853074,"8875 w pico blvd, los angeles, ca 90035, usa",Geocoded
152,Coral Room,"W. L.A.
",8875 W. Pico,Los Angeles,1970,,"8875 W. Pico, Los Angeles , CA",34.0553368,-118.3853074,"8875 w pico blvd, los angeles, ca 90035, usa",Geocoded
101,Coral Room,,8875 W. Pico,West Hollywood,1966,,"8875 W. Pico, West Hollywood, CA",34.0553368,-118.3853074,"8875 w pico blvd, los angeles, ca 90035, usa",Geocoded
1213,Coral Sands Hollywood,"(Sauna, pool, ect.) ",1730 N. Western Ave.,Hollywood,1980,,"1730 N. Western Ave., Hollywood, CA",34.1028707,-118.3086773,"1730 n western ave, los angeles, ca 90027, usa",Geocoded
144,Coral Sands Hollywood,(Cruisy),4424 Melrose Ave.,Hollywood,1979,,"4424 Melrose Ave., Hollywood, CA",34.0834167,-118.2972885,"4424 melrose ave, los angeles, ca 90029, usa",Geocoded
132,Coral Sands Motel & Spa,,1730 No. Western Ave.,Hollywood,1978,,"1730 No. Western Ave., Hollywood, CA",34.1029355,-118.3087301,"1730 western ave, los angeles, ca 90027, usa",Geocoded
120,Coral Sands Motel and Spa ,,1730 N. Western Ave. ,Hollywood,1977,,"1730 N. Western Ave. , Hollywood, CA",34.1028707,-118.3086773,"1730 n western ave, los angeles, ca 90027, usa",Geocoded
47,Cork Room,,3808 Slauson,Los Angeles,1968,,"3808 Slauson, Los Angeles, CA",33.987957,-118.196187,"3808 slauson ave, maywood, ca 90270, usa",Geocoded
69,Cork Room,,3808 W. Slauson,Los Angeles,1970,,"3808 W. Slauson, Los Angeles , CA",33.9887512,-118.3401931,"3808 w slauson ave, windsor hills, ca 90043, usa",Geocoded
100,Cork Room,,3808 W. Slauson,Los Angeles,1971,,"3808 W. Slauson, Los Angeles , CA",33.9887512,-118.3401931,"3808 w slauson ave, windsor hills, ca 90043, usa",Geocoded
121,Cork Room,,3808 W. Slauson,Los Angeles,1972,,"3808 W. Slauson, Los Angeles , CA",33.9887512,-118.3401931,"3808 w slauson ave, windsor hills, ca 90043, usa",Geocoded
68,Cork Room,,3808 Slavson,Los Angeles,1969,,"3808 Slavson, Los Angeles , CA",34.0522342,-118.2436849,"los angeles, ca, usa",Geocoded
325,Corker Club,,1946 Broadway,Sacramento ,1973,,"1946 Broadway, Sacramento , CA",38.5599373,-121.487256,"1946 broadway, sacramento, ca 95818, usa",Geocoded
1644,Corn Holes,('Wild back room' - no booze),1369 Folsom St.,San Francisco,1980,,"1369 Folsom St., San Francisco, CA",37.7729155,-122.4123163,"1369 folsom st, san francisco, ca 94103, usa",Geocoded
337,Corner,,15th & Folsom,San Francisco,1972,,"15th & Folsom, San Francisco, CA",37.766947,-122.415487,,Found
266,Corner 'Longhorn' Saloon,15th & Folsom,,San Francisco,1973,,", CA",37.766947,-122.415487,unclear_coded_by_hand,Found
344,Corner 'Longhorn' Saloon,15th & Folsom Sts,,San Francisco,1974,,", CA",37.766947,-122.415487,unclear_coded_by_hand,Found
528,Corner Grocery Bar,(Deli) (Opera music) nr. Castro,4049 18th St.,San Francisco,1978,,"4049 18th St., San Francisco, CA",37.7608266,-122.4336948,"4049 18th st, san francisco, ca 94114, usa",Geocoded
442,Corner Grocery Bar ,(Deli - Opera music) ,4049 18th St. ,San Francisco,1976,,"4049 18th St. , San Francisco, CA",37.7608266,-122.4336948,"4049 18th st, san francisco, ca 94114, usa",Geocoded
506,Corner Grocery Bar ,(Deli- Opera Music) Near Castro,4049 18th Street,San Francisco,1977,,"4049 18th Street, San Francisco, CA",37.7608266,-122.4336948,"4049 18th st, san francisco, ca 94114, usa",Geocoded
246,Corner Grocery Bar (& Deli),,4049 - 18th St.,San Francisco,1975,,"4049 - 18th St., San Francisco, CA",37.7608266,-122.4336948,"4049 18th st, san francisco, ca 94114, usa",Geocoded
1069,Corner Outlook,3600 16th at Market & Noe,,San Francisco,1980,,", CA",37.764334,-122.433563,unclear_coded_by_hand,Found
1177,Corner Pocket,('Midnight Cowboys'),8800 W. Sunset Blvd.,Hollywood,1975,,"8800 W. Sunset Blvd., Hollywood, CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
82,Corner Pocket,,8800 W. Sunset Blvd.,Hollywood,1973,,"8800 W. Sunset Blvd., Hollywood, CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
80,Corner Pocket,Midnight Cowboys,8800 W. Sunset Blvd.,Los Angeles,1974,,"8800 W. Sunset Blvd., Los Angeles , CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
119,Corner Pocket,,8800 W Sunset,Los Angeles,1968,,"8800 W Sunset, Los Angeles, CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
55,Corner Pocket,,8800 W. Sunset Blve.,Los Angeles,1971,,"8800 W. Sunset Blve., Los Angeles , CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
85,Corner Pocket,,8800 Sunset Blvd.,Los Angeles,1965,,"8800 Sunset Blvd., Los Angeles, CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
153,Corner Pocket,,8800 W. Sunset Blvd.,Los Angeles,1970,,"8800 W. Sunset Blvd., Los Angeles , CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
62,Corner Pocket,,8800 W. Suset Blvd,Los Angeles,1972,,"8800 W. Suset Blvd, Los Angeles , CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
153,Corner Pocket ,,8800 W Sunset ,Hollywood,1969,,"8800 W Sunset , Hollywood, CA",34.0902707,-118.3832419,"iac building 2, 8800 sunset blvd, west hollywood, ca 90069, usa",Geocoded
149,"Corner, The",,15th & Folsom,San Francisco,1971,,"15th & Folsom, CA",37.766947,-122.415487,unclear_coded_by_hand,Found
83,Coronet Theatre,,366 N. La Cienega,Hollywood,1973,,"366 N. La Cienega, Hollywood, CA",34.0778693,-118.3763237,"366 n la cienega blvd, los angeles, ca 90048, usa",Geocoded
403,Corral,"Enter thru Underpass
",1946 Broadway,Sacramento ,1979,,"1946 Broadway, Sacramento , CA",38.5599373,-121.487256,"1946 broadway, sacramento, ca 95818, usa",Geocoded
227,Corral,(after hours) ,1531 Folsom,San Francisco,1969,,"1531 Folsom, San Francisco, CA",37.7713514,-122.4143086,"1531 folsom st, san francisco, ca 94103, usa",Geocoded
260,Corral,(after hours),1531 Folsom,San Francisco,1971,,"1531 Folsom, San Francisco, CA",37.7713514,-122.4143086,"1531 folsom st, san francisco, ca 94103, usa",Geocoded
1506,Corral ,Enter thru Underpass ,1946 Broadway ,Sacramento ,1980,,"1946 Broadway , Sacramento , CA",38.5599373,-121.487256,"1946 broadway, sacramento, ca 95818, usa",Geocoded
379,Corral ,(Enter thru underpass),1946 Broadway,Sacramento ,1978,,"1946 Broadway, Sacramento , CA",38.5599373,-121.487256,"1946 broadway, sacramento, ca 95818, usa",Geocoded
,Corral ,,1529 Folsom ,San Francisco,1968,,"1529 Folsom , San Francisco, CA",37.7713673,-122.4142918,"1529 folsom st, san francisco, ca 94103, usa",Geocoded
280,Corral Club Baths,(N. Hollywood),3747 Cahuenga,Hollywood,1979,,"3747 Cahuenga, Hollywood, CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
147,Corral Club Baths,(N. Hollywood),3747 Cahuenga,Hollywood,1971,,"3747 Cahuenga, Hollywood, CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
266,Corral Club Baths,,3747 Cahuenga,North Hollywood,1978,,"3747 Cahuenga, North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
212,Corral Club Baths,,3747 Cahuenga,North Hollywood,1974,,"3747 Cahuenga, North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
205,Corral Club Baths,,3747 Cahuenga,North Hollywood,1973,,"3747 Cahuenga, North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
215,Corral Club Baths,,3747 Cahuenga ,North Hollywood,1972,,"3747 Cahuenga , North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
1303,Corral Club Baths,,3747 Cahuenga,North Hollywood,1975,,"3747 Cahuenga, North Hollywood, CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
1368,Corral Club Baths ,,3747 Cahuenga,North Hollywood,1980,,"3747 Cahuenga, North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
228,Corral Club Baths ,,3747 Cahuenga,North Hollywood,1976,,"3747 Cahuenga, North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
265,Corral Club Baths ,,3747 Cahuenga ,North Hollywood,1977,,"3747 Cahuenga , North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
113,Corral Club Steam Baths,,3747 Cahuenga ,North Hollywood,1969,,"3747 Cahuenga , North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
109,Corral Club Steam Baths,,3747 Cahuenga ,North Hollywood,1970,,"3747 Cahuenga , North Hollywood , CA",34.1357555,-118.3623763,"3747 cahuenga blvd, los angeles, ca 90068, usa",Geocoded
111,Cottage,,3015 E Tulare,Fresno ,1965,,"3015 E Tulare, Fresno, CA",36.7434178,-119.7739786,"3015 e tulare ave, fresno, ca 93701, usa",Geocoded
73,Cottage,,308 N. Coast Hwy.,Laguna Beach,1979,,"308 N. Coast Hwy., Laguna Beach , CA",33.5441869,-117.7884141,"308 n coast hwy, laguna beach, ca 92651, usa",Geocoded
66,Cottage,,308 North Coast Hwy.,Laguna Beach,1977,,"308 North Coast Hwy., Laguna Beach , CA",33.5441869,-117.7884141,"308 n coast hwy, laguna beach, ca 92651, usa",Geocoded
76,Cottage,,308 No. Coast Hwy,Laguna Beach,1978,,"308 No. Coast Hwy, Laguna Beach , CA",33.5441869,-117.7884141,"308 n coast hwy, laguna beach, ca 92651, usa",Geocoded
32,Cottage,(after hours),300 N. Coast Hwy.,Laguna Beach,1971,,"300 N. Coast Hwy., Laguna Beach , CA",33.543902,-117.7883665,"300 n coast hwy, laguna beach, ca 92651, usa",Geocoded
23,Cottage,(after hours),300 N. Coast Hwy.,Laguna Beach,1972,,"300 N. Coast Hwy., Laguna Beach , CA",33.543902,-117.7883665,"300 n coast hwy, laguna beach, ca 92651, usa",Geocoded
234,Cottage,,5050 W. Pico,Los Angeles,1979,,"5050 W. Pico, Los Angeles , CA",34.0476568,-118.347907,"5050 w pico blvd, los angeles, ca 90019, usa",Geocoded
1144,Cottage ,,308 N. Coast Hwy.,Laguna Beach,1980,,"308 N. Coast Hwy., Laguna Beach , CA",33.5441869,-117.7884141,"308 n coast hwy, laguna beach, ca 92651, usa",Geocoded
24,Cottage ,"After hours
",300 N. Coast Hwy,Laguna Beach,1970,,"300 N. Coast Hwy, Laguna Beach , CA",33.543902,-117.7883665,"300 n coast hwy, laguna beach, ca 92651, usa",Geocoded
222,Cottage ,,5050 W. Pico,Los Angeles,1978,,"5050 W. Pico, Los Angeles , CA",34.0476568,-118.347907,"5050 w pico blvd, los angeles, ca 90019, usa",Geocoded
209,Cottage ,,5050 W. Pico,Los Angeles,1977,,"5050 W. Pico, Los Angeles , CA",34.0476568,-118.347907,"5050 w pico blvd, los angeles, ca 90019, usa",Geocoded
148,Cougar,(N. Hollywood),10501 Burbank,Hollywood,1971,,"10501 Burbank, Hollywood, CA",34.1724497,-118.3595948,"10501 burbank blvd, north hollywood, ca 91601, usa",Geocoded
304,Country Club,,2742 17th St.,San Francisco,1973,,"2742 17th St., San Francisco, CA",37.764457,-122.411203,"2742 17th st, san francisco, ca 94110, usa",Geocoded
